Entity,Code,Day,people_vaccinated_per_hundred,145610-annotations
Guatemala,GTM,2021-04-05,0.65,
Guatemala,GTM,2021-04-06,0.67,
Guatemala,GTM,2021-04-07,0.69,
Guatemala,GTM,2021-04-08,0.72,
Guatemala,GTM,2021-04-09,0.75,
Guatemala,GTM,2021-04-10,0.75,
Guatemala,GTM,2021-04-11,0.76,
Guatemala,GTM,2021-04-12,0.78,
Guatemala,GTM,2021-04-13,0.8,
Guatemala,GTM,2021-04-14,0.82,
Guatemala,GTM,2021-04-15,0.84,
Guatemala,GTM,2021-04-16,0.85,
Guatemala,GTM,2021-04-17,0.85,
Guatemala,GTM,2021-04-18,0.85,
Guatemala,GTM,2021-04-19,0.86,
Guatemala,GTM,2021-04-20,0.87,
Guatemala,GTM,2021-04-21,0.88,
Guatemala,GTM,2021-04-22,0.89,
Guatemala,GTM,2021-04-23,0.9,
Guatemala,GTM,2021-04-26,0.9,
Guatemala,GTM,2021-04-27,0.91,
Guatemala,GTM,2021-04-28,0.91,
Guatemala,GTM,2021-04-29,0.92,
Guatemala,GTM,2021-04-30,0.93,
Guatemala,GTM,2021-05-01,0.93,
Guatemala,GTM,2021-05-02,0.93,
Guatemala,GTM,2021-05-03,0.93,
Guatemala,GTM,2021-05-04,0.95,
Guatemala,GTM,2021-05-05,0.99,
Guatemala,GTM,2021-05-06,1.03,
Guatemala,GTM,2021-05-07,1.11,
Guatemala,GTM,2021-05-08,1.12,
Guatemala,GTM,2021-05-10,1.18,
Guatemala,GTM,2021-05-11,1.26,
Guatemala,GTM,2021-05-12,1.33,
Guatemala,GTM,2021-05-13,1.41,
Guatemala,GTM,2021-05-14,1.49,
Guatemala,GTM,2021-05-15,1.5,
Guatemala,GTM,2021-05-16,1.52,
Guatemala,GTM,2021-05-17,1.6,
Guatemala,GTM,2021-05-18,1.68,
Guatemala,GTM,2021-05-19,1.76,
Guatemala,GTM,2021-05-20,1.83,
Guatemala,GTM,2021-05-21,1.91,
Guatemala,GTM,2021-05-22,1.92,
Guatemala,GTM,2021-05-23,1.92,
Guatemala,GTM,2021-05-24,1.98,
Guatemala,GTM,2021-05-25,2.05,
Guatemala,GTM,2021-05-26,2.11,
Guatemala,GTM,2021-05-27,2.18,
Guatemala,GTM,2021-05-28,2.27,
Guatemala,GTM,2021-05-29,2.29,
Guatemala,GTM,2021-05-30,2.3,
Guatemala,GTM,2021-05-31,2.39,
Guatemala,GTM,2021-06-01,2.48,
Guatemala,GTM,2021-06-02,2.55,
Guatemala,GTM,2021-06-03,2.61,
Guatemala,GTM,2021-06-04,2.66,
Guatemala,GTM,2021-06-05,2.66,
Guatemala,GTM,2021-06-06,2.67,
Guatemala,GTM,2021-06-07,2.7,
Guatemala,GTM,2021-06-08,2.74,
Guatemala,GTM,2021-06-09,2.78,
Guatemala,GTM,2021-06-10,2.84,
Guatemala,GTM,2021-06-11,2.89,
Guatemala,GTM,2021-06-12,2.91,
Guatemala,GTM,2021-06-13,2.92,
Guatemala,GTM,2021-06-14,3,
Guatemala,GTM,2021-06-15,3.14,
Guatemala,GTM,2021-06-16,3.31,
Guatemala,GTM,2021-06-17,3.46,
Guatemala,GTM,2021-06-18,3.61,
Guatemala,GTM,2021-06-19,3.62,
Guatemala,GTM,2021-06-20,3.65,
Guatemala,GTM,2021-06-21,3.76,
Guatemala,GTM,2021-06-22,3.88,
Guatemala,GTM,2021-06-23,3.99,
Guatemala,GTM,2021-06-24,4.08,
Guatemala,GTM,2021-06-25,4.17,
Guatemala,GTM,2021-06-26,4.18,
Guatemala,GTM,2021-06-27,4.19,
Guatemala,GTM,2021-06-28,4.2,
Guatemala,GTM,2021-06-29,4.27,
Guatemala,GTM,2021-06-30,4.32,
Guatemala,GTM,2021-07-01,4.36,
Guatemala,GTM,2021-07-03,4.41,
Guatemala,GTM,2021-07-04,4.42,
Guatemala,GTM,2021-07-05,4.46,
Guatemala,GTM,2021-07-06,4.5,
Guatemala,GTM,2021-07-07,4.53,
Guatemala,GTM,2021-07-08,4.57,
Guatemala,GTM,2021-07-09,4.6,
Guatemala,GTM,2021-07-11,4.63,
Guatemala,GTM,2021-07-12,4.67,
Guatemala,GTM,2021-07-13,4.82,
Guatemala,GTM,2021-07-14,5.03,
Guatemala,GTM,2021-07-15,5.26,
Guatemala,GTM,2021-07-16,5.5,
